page,paragraph_id,paragraph
132,1365,Mellanstadiet Sånglekar. Svenska och utländska folkdanser. Gammal och modern dans.
132,1366,Improviserade danser. Övning i att leda danser.
132,1367,Högstadiet Utökat förråd av danser. Modedanser.
132,1368,Övning i att leda danser.
132,1369,FRI IDROTT
132,1370,"Lågstadiet Löpning, hopp och kast som fri träning i små grupper. Löpning, hopp och kast i lekar."
132,1371,"Mellanstadiet Löpning, hopp och kast med teknikskolning eller som fri träning."
132,1372,"Stafetter i olika former. Regler, funktionärskap, ledaruppgifter."
133,1373,94 Kursplaner
133,1374,Högstadiet Samma grenar som på låg- och mellanstadierna samt eventuellt utökning med fler grenar. Individuell träning och träning i grupper.
133,1375,Uppvärmning och organisation på egen hand. Val av gren och specialisering efter intresse.
133,1376,ORIENTERING OCH FRILUFTSLIV I samband med förflyttningar och övningar tas trafikkunskap upp.
133,1377,"Lågstadiet Klassrumsorientering, skolgårdsorientering."
133,1378,Att rita och orientera efter skisser.
133,1379,"Lekar, utflykter och vandringar i naturen under olika årstider. Orienteringsövningar."
133,1380,"Naturvård, allemansrätten, naturvett och rätt klädsel för utevistelse."
133,1381,Mellanstadiet Att läsa karta och jämföra karta och terräng.
133,1382,Att passa in kartan med hjälp av kompass.
133,1383,Orienteringsövningar i olika former i skolans närhet och i närliggande terräng.
133,1384,"Vandringar och utflykter i olika slags natur. Allemansrätten, naturvård, naturvett."
133,1385,Friluftsteknik och lägerliv. Säkerhetsbestämmelser. Klädsel för friluftsliv.
133,1386,Högstadiet Övning med karta och kompass.
133,1387,Orienteringsvarianter i grupp och individuellt i såväl känd som okänd terräng. Träning i att leda orienteringsövningar. Funktionärsuppgifter.
133,1388,"Efter lokala förhållanden får eleverna välja aktiviteter, såsom vandringar, cykelturer, kanotfärder och lägerliv. Frågor som behandlats på föregående stadier aktualiseras i samband med aktiviteterna."
134,1389,Idrott 9S
134,1390,LEK
134,1391,"Lågstadiet Rörelselekar där eleverna utvecklar sin fantasi och känsla för andra samt tränar uppmärksamhet, iakttagelse- och reaktionsförmåga."
134,1392,Mellanstadiet Lekar med samma inriktning som på lågstadiet. Utökat förråd av lekar.
134,1393,"Lekar som utvecklar samarbetsförmåga, lagkänsla, hänsyn och ansvarskänsla."
134,1394,Högstadiet Lekar som rekreation under arbetet.
134,1395,Lekar som tränar snabbhet och kondition. Övning att leda lekar.
134,1396,SIMNING OCH LIVRÄDDNING
134,1397,Lågstadiet Vattenvaneövningar och lekar i vatten.
134,1398,Bröstsim och ryggsim. Badvett och båtvett. Livräddningsövningar och simkunnighetsprov.
134,1399,Mellanstadiet Övningar för att utveckla simförmågan.
134,1400,"Övning av fler simsätt, dykning och klädsim. ITandföringsövningar, användning av räddningsmaterial. Konstgjord andning och simkunnighetsprov."
134,1401,Högstadiet Vattnets och kylans inverkan på kroppen.
134,1402,Behandling av drunknande. Konstgjord andning. Säkerhetsåtgärder i samband med vattensport.
134,1403,"Livräddningsövningar, dykövningar, klädsim, ilandföring samt användning av livräddningsmaterial. Simkunnighets- och livräddningsprov."
135,1404,Skolans mål 15
135,1405,självtillit och motivation och därmed för hela deras arbets- och livssituation.
135,1406,"Genom en obligatorisk kurs, som omfattar samma ämnen och stoffområden i alla landets skolor, vill samhället ge en gemensam referensram och en likvärdig grundutbildning till alla medborgare. Därutöver skall skolan ge eleverna sådana kunskaper som har sin utgångspunkt i ett personligt intresse- och studieval."
135,1407,"Inom grundskolan ges ingen utbildning som syftar till speciella yrken. De kunskapsområden som skall behandlas skall vara av grundläggande betydelse för alla, oavsett kommande verksamhet. Skolan skall därför bl a ge eleverna insikter i livsåskådningsfrågor, de stora samlevnads- och överlevnadsfrågorna, internationella frågor, naturvetenskap och teknik, hushållning med resurser, miljöfrågor, ekonomiska frågor, arbetslivs- och arbetsmarknadsfrågor, kulturfrågor, familjefrågor, sexualfrågor, invandrarfrågor, lag och rätt, trafikfrågor samt farorna med alkohol, narkotika och tobak. Alla elever skall få kunskaper i minst ett fträmmande språk. Kunskaper som är av betydelse för vardagslivet skall spela en stor roll."
135,1408,"Innehållet i skolans verksamhet anges i kursplaner för olika ämnen eller ämnesgrupper och i riktlinjer för studie- och yrkesorientering (syo) och fria aktiviteter. Kursplanerna består av mål och huvudmoment. I målen anges ämnets inriktning och de centrala begrepp inom olika stoffområden, som eleverna skall få insikt i, och de färdigheter de skall öva. I olika huvudmoment anges stoff, som belyser dessa centrala begrepp och som eleverna skall arbeta med, liksom olika vägar att öva färdigheter. Inom ett huvudmoment har lärare och elever i olika klasser och arbetsenheter möjlighet och skyldighet att välja de arbetsområden som engagerar och intresserar dem. Det kan innebära individuella arbetsuppgifter eller skilda uppgifter för olika grupper. Med utgångspunkt i ett historiskt perspektiv måste arbetet ha en konkretisering i nutiden och en inriktning mot framtiden för att ge eleven god beredskap att möta ändrade förutsättningar och nya krav. I valet av innehåll finns därför alltid en spänning mellan elevernas omedelbart upplevda behov och intressen och de kunskaper de behöver på sikt för att kunna fungera i samhället i övrigt. Det är skolans uppgift att söka brygga över denna motsättning och utnyttja drivkraften i elevernas spontant upplevda kunskapsbehov för orientering inom vidare områden."
135,1409,"Tala, läsa, skriva och räkna utgör grunden för det mesta av det arbete som utförs i skolan och i vuxenlivet. Förmågan att bilda begrepp, tänka och tillägna sig kunskaper liksom tilliten och den inre tryggheten hos ett barn är i hög grad beroende av barnets förmåga att använda de olika medlen för att kommunicera med andra. De grundläggande färdigheterna har avgörande betydelse för övriga"
136,1410,96 Kursplaner
136,1411,"Val av övningsform efter intresse, t ex"
136,1412,"O simning som konditionsträning,"
136,1413,"0 simning som motion och rekreation,"
136,1414,"0 individuellt upplagd simträning i specialgren, 0 vattengymnastik och vattenbollspel."
136,1415,SKIDÅKNING
136,1416,"Lågstadiet Lek på skidor och åkövningar, helst i olika slags terräng under skidturer."
136,1417,Klädsel för skidåkning och skidvård i samband med skidåkningen.
136,1418,"Mellanstadiet Teknikträning, lekar och åkövningar i kuperad terräng, terrängslingor och backar."
136,1419,"Skidturer, skidvett."
136,1420,"Högstadiet Skidutrustning, skidvård, vallning, fjällvett, vinterhygien, säkerhetsfrågor, säkerhetsutrustning och klädsel för fjällturer."
136,1421,"Val av skidåkningsform efter intresse och lokala förhållanden, t ex: O skidåkning som motion och rekreation,"
136,1422,"0 skidåkning som konditionsträning,"
136,1423,O skidåkning som individuell träning i specialgren.
136,1424,"SKRIDSKOÅKNING, ISKUNSKAP OCH LIVRÄDDNING"
136,1425,"Lågstadiet Åkövningar, lekar, hastighetsåkning och övningar med klubba och boll."
136,1426,"Spel i små lag, så att alla kan vara aktiva i spelet. Isvett, användning av isdubbar, ispik och livlina. Hur man räddar sig själv och andra ur en isvak."
136,1427,"Mellanstadiet Åkteknik, lekar på is, isspel."
137,1428,Idrott 97
137,1429,"Isvett och iskunskap, praktiska övningar med isdubbar, ispik och livlina. Hur man räddar sig själv och andra ur en isvak."
137,1430,Högstadiet Utrustning och säkerhetsföreskrifter samt turteknik.
137,1431,Sjöisars beskaffenhet och isvett.
137,1432,Hur man räddar sig själv och andra ur en isvak.
137,1433,Efter intresse och lokala förutsättningar får eleverna välja mellan: OO individuellt upplagt träningsprogram i hastighetsåkning 0 åkning i rundbana 0 konståkning 0 isspel.
137,1434,Om förhållandena medger kan långfärdsåkning på sjöis arrangeras i små grupper med ledare.
138,1435,MATEMATIK
138,1436,Matematik ingår i grundskolans undervisning därför att
138,1437,"O matematik kan användas för att beskriva verkligheten och för att beräkna följderna av olika handlingar,"
138,1438,0 elevernas färdighet i matematik efterhand skall byggas upp och de skall få insikt i hur den kan nyttjas.
138,1439,"MÅL Undervisningen i matematik skall utgå från elevernas erfarenheter och behov och förbereda dem för rollen som vuxna medborgare. Eleverna skall därför i första hand skaffa sig god förmåga att lösa sådana matematiska problem som vanligen förekommer i vardagslivet. Detta innebär att eleverna genom undervisningen skall förvärva 0 säkerhet i numerisk räkning med och utan hjälpmedel,"
138,1440,"O färdigheter i huvudräkning och överslagsräkning,"
138,1441,"O kunskaper i främst procenträkning, praktisk geometri, enheter och enhetsbyten samt beskrivande statistik."
138,1442,"Genom skolarbetet skall eleverna också skaffa sig sådana kunskaper och färdigheter i matematik som de har användning för vid studier av andra skolämnen, vid fortsatta studier efter grundskolan, på fritiden och i arbetslivet. Detta förutsätter utöver ovanstående att eleverna tillägnar sig kunskaper om 0 de reella talen,"
138,1443,"0 geometriska samband,"
138,1444,"OO algebra och grundläggande funktionslära. O statistik och sannolikhetslära,"
138,1445,0 datoranvändning och datalära.
139,1446,HUVUDMOMENT
139,1447,Matematik 99
139,1448,"Undervisningen i matematik skall vara så konkret, att varje elev kan förankra begreppen och förstå användningen i praktiska situationer. Den skall vara tillrättalagd så, att eleverna upptäcker behovet av att kunna använda matematiken och får känna tillfredsställelsen av att kunna tillämpa inlärda färdigheter. Matematikundervisningen skall ta tillvara elevernas nyfikenhet och fantasi samt utveckla deras logiska tänkande. Matematiken blir då ett verktyg för att förstå verkligheten och en källa till nytta och glädje."
139,1449,"Matematikämnets struktur gör att ett moment i regel bygger på förkunskaper från andra moment. Detta måste noga beaktas vid utformningen av undervisningen av den enskilde eleven. En elev får inte börja med ett nytt moment utan tillräcklig grund från tidigare moment. Som riktlinjer används huvudmomentens stoffördelning, där uppdelningen har gjorts på följande sätt:"
139,1450,Lågstadiet Moment som alla elever skall bearbeta och förvärva grundliga kunskaper och färdigheter i under lågstadietiden.
139,1451,Lågstadiet och mellanstadiet
139,1452,Moment som de flesta elever bör orientera sig om under lågstadietiden och som alla elever skall bearbeta och förvärva grundliga kunskaper och färdigheter i under mellanstadietiden.
139,1453,Mellanstadiet och högstadiet
139,1454,Moment som de flesta elever bör orientera sig om under mellanstadietiden och som alla elever skall bearbeta och förvärva grundliga kunskaper och färdigheter i under högstadietiden.
139,1455,"Högstadiet Moment som eleverna bör orientera sig om under högstadietiden. Dessa moment är särskilt viktiga för elever, som ämnar studera vidare på matematikintensiva gymnasielinjer eller motsvarande utbildningar."
139,1456,PROBLEMLÖSNING
139,1457,Det grundläggande målet för ämnet matematik är att alla elever skall förvärva god förmåga att lösa sådana problem av matematisk natur som man möter i hem och samhälle. För att kunna lösa så***** PAGE 140 *****
139,1458,"100 Kursplaner dana problem krävs vanligen att 0 man kan förstå problemet och har en lösningsmetod, 0 man kan klara de numeriska beräkningar som krävs,"
139,1459,"O man kan analysera, värdera och dra slutsatser av resultatet."
139,1460,Alla dessa led i problemlösningen måste uppmärksammas i undervisningen. Den måste omfatta övningar i att diskutera och ta ställning till såväl problemets natur som lösningens rimlighet och får inte bli ett ensidigt övande av i förväg givna beräkningar. Att tala matematik är ett viktigt led i undervisningen.
139,1461,Problemlösning skall förekomma inom alla huvudmoment. Praktiska problem från vardagslivet skall ges stort utrymme.
